弦二,,,4000,名詞,固有名詞,人名,名,*,*,弦二,ゲンジ,ゲンジ
葉庭,,,4000,名詞,固有名詞,人名,一般,*,*,葉庭,ハニワ,ハニワ
松倉ねむ,,,4000,名詞,固有名詞,人名,一般,*,*,松倉ねむ,マツクラネム,マツクラネム
松倉,,,4000,名詞,固有名詞,人名,姓,*,*,松倉,マツクラ,マツクラ
ねむ,,,4000,名詞,固有名詞,人名,名,*,*,ねむ,ネム,ネム
比良坂真琴,,,4000,名詞,固有名詞,人名,一般,*,*,比良坂真琴,ヒラサカマコト,ヒラサカマコト
比良坂,,,4000,名詞,固有名詞,人名,姓,*,*,比良坂,ヒラサカ,ヒラサカ
真琴,,,4000,名詞,固有名詞,人名,名,*,*,真琴,マコト,マコト
秋★枝,,,4000,名詞,固有名詞,人名,一般,*,*,秋★枝,アキエダ,アキエダ
秋枝,,,4000,名詞,固有名詞,人名,一般,*,*,秋枝,アキエダ,アキエダ
TOKIAME,,,4000,名詞,固有名詞,人名,一般,*,*,TOKIAME,トキアメ,トキアメ
あらたとしひら,,,4000,名詞,固有名詞,人名,一般,*,*,あらたとしひら,アラタトシヒラ,アラタトシヒラ
守姫武士,,,4000,名詞,固有名詞,人名,一般,*,*,守姫武士,モリキタケシ,モリキタケシ
守姫,,,4000,名詞,固有名詞,人名,姓,*,*,守姫,モリキ,モリキ
武士,,,4000,名詞,固有名詞,人名,名,*,*,武士,タケシ,タケシ
あずまあや,,,4000,名詞,固有名詞,人名,一般,*,*,あずまあや,アズマアヤ,アズマアヤ
春河もえ,,,4000,名詞,固有名詞,人名,一般,*,*,春河もえ,ハルカワモエ,ハルカワモエ
春河,,,4000,名詞,固有名詞,人名,姓,*,*,春河,ハルカワ,ハルカワ
もえ,,,4000,名詞,固有名詞,人名,名,*,*,もえ,モエ,モエ
一迅社,,,4000,名詞,固有名詞,組織,*,*,*,一迅社,イチジンシャ,イチジンシャ
